schema_version,agent_version,date,regime,directional_bias,permitted_structures,stand_down,size_multiplier,confidence,rationale,cited_evidence,playbook_notes
1.0,ff94d3a77570,2026-03-19,event_risk,neutral,['reversion'],False,0.25,low,"Red-folder today (Unemployment Claims, high, 08:30) makes this event_risk, but per v0.6 that is a size/timing modifier, not a stand-down. Cohort is hard, not untradeable: share_both_books_red=0.53 (under the ~0.6 both-red stand-down bar), both books mildly negative with rotation (-119) beating momentum (-143), majority_action=FLAT. With choppy two-sided tape (directional_streak_days=1), arm the better book (rotation/reversion) at 0.25 rather than forfeit a possible directional winner. Engine holds entries past the 08:30 release.","['analog_block.share_both_books_red=0.53', 'analog_block.mean_pl_if_rotation=-119', 'analog_block.mean_pl_if_momentum=-143', 'analog_block.majority_action=FLAT', 'regime_vector.red_folder_today=1', 'calendar.Unemployment_Claims.impact=high,today=true', 'trailing_stats.directional_streak_days=1', 'overnight.gap_vs_prior_close_pts=-60.5']","Fresh brief, no inherited notes. 2026-03-19: FOMC week just closed (rate decision 03-17/18). Today carries Unemployment Claims (high, 08:30) + Philly Fed + New Home Sales, so event_risk framing, but engine holds entries past the release -> armed, not flat. Analog retrieval (k=15) is the deciding signal: FLAT 9 / MOM 3 / ROT 3, both mean P&L negative (rot -119, mom -143), share_both_books_red 0.53 -- a genuinely hard cohort but short of the ~0.6 both-red stand-down license. Chose 0.25 reduced-arm on rotation/reversion (the less-bad book) over standing down. Tape: choppy two-sided (trailing sessions swing +372 / -413), directional_streak_days=1, net_5d/10d negative (~-482 / -499) but no clean one-way war. Large down gap (open -118.25, gap -60.5) invites a reversion fade; trap_rate_10 low (0.1) so no gap-fade trap signature to exclude continuation on structure grounds -- reversion permitted as the analog-preferred book, not by label exclusion. Watch-forward: if a similar day shows share_both_books_red climbing >0.6 with both books red, escalate toward stand-down; if the rotation cohort turns clearly positive, size up to 0.5. Keep letting analog base rates, not the morning narrative, pick rotation-vs-momentum."
1.0,ff94d3a77570,2026-03-20,balance,neutral,['reversion'],False,0.25,low,"Analog cohort is marginal (share_both_books_red=0.6, majority_action=FLAT), but mean_pl_if_momentum=-217 clearly loses while mean_pl_if_rotation=-6 is breakeven, not clearly red. Conviction runs against the momentum/continuation book, not against trading itself, so 0.25 reduced-arm on the rotation/reversion side beats forfeiting the day (v0.6). Tape reads balance: day_type=balanced, trap_rate_10=0.0, no event today (red_folder_today=0). Big down gap (-172.75) sits inside a two-sided range; bias neutral, fade extremes.","['analog_block.share_both_books_red=0.6', 'analog_block.majority_action=FLAT', 'analog_block.mean_pl_if_momentum=-217', 'analog_block.mean_pl_if_rotation=-6', 'regime_vector.day_type=balanced', 'regime_vector.trap_rate_10=0.0', 'regime_vector.red_folder_today=0', 'overnight.gap_vs_prior_close_pts=-172.75']","Fresh-eyes day, no inherited notes. Read: BALANCE with a large down overnight gap (-172.75) inside a choppy two-sided range (trailing nets alternate sign; directional_streak_days=2; range_pctl_20=0.4; pct_off_window_high=3.066 / low=1.851 = mid-window). Not war (no multi-day one-way streak despite streak_imbal=4), not trap (trap_rate_10=0.0), not event_risk (red_folder_today=0; all high-impact calendar items 03-17/18/19, none today). Analog block is the deciding signal: FLAT is majority (9/15) and share_both_books_red=0.6, but the two books diverge sharply — momentum mean -217 (loser, big drawdowns in e4 column) vs rotation mean -6 (breakeven, with fat right tail: +1048, +482, +195, +129 winners offsetting steady small losses). That divergence is why this is a REDUCED-ARM 0.25 rotation day, not a stand-down: I have conviction the momentum book is wrong, not that trading is wrong. Standing down forfeits the rotation optionality for no affirmative untradeable signal (rotation is not clearly red, and there is no fresh outsized directionless shock today — the 99.75pt shock bar was 03-19). Permit reversion only; continuation excluded on direct analog evidence (mean_pl_if_momentum=-217). If a future briefing shows rotation mean turning firmly negative alongside share_both_books_red rising, escalate toward stand-down; if a red_folder clusters onto the date, keep 0.25 and let the post-release tape decide rather than hiding."
1.0,ff94d3a77570,2026-03-23,event_risk,neutral,[],True,0.0,medium,"Analog cohort is the affirmative stand-down case, not mere doubt: share_both_books_red=0.6 with BOTH books mean-negative (rotation=-178, momentum=-285) and FLAT the majority action (9/15) - no book carries positive expectancy. Reinforced by a fresh outsized overnight shock (largest bar 489.75pt, count 48) inside a 990.5pt range with streak_imbal=0: violent chop, no clean trend to ride. red_folder_today=0, so this is untradeable-day evidence beyond any calendar. Standing down.","['analog_block.share_both_books_red=0.6', 'analog_block.majority_action=FLAT', 'analog_block.mean_pl_if_rotation=-178', 'analog_block.mean_pl_if_momentum=-285', 'shock_bars.largest.range_pts=489.75', 'overnight.range_pts=990.5', 'regime_vector.streak_imbal=0', 'regime_vector.red_folder_today=0']","Fresh-eyes start (no inherited notes). 2026-03-23 Mon: stood down. Decision driven by analog retrieval, not narrative (v0.6 book-selection discipline). Cohort of 15 nearest days: FLAT majority 9/15, share_both_books_red=0.6, mean_pl rotation=-178 momentum=-285 (both negative) => negative expectancy for either book = the licensed stand-down profile, distinct from the 0.25 reduced-arm middle case (which needs one book mildly positive + weak both-red). Tape context: recent down drift (net_5d=-304, net_10d=-415, streak 3d) then a big overnight gap up (172.75) net +488 but range 990.5 with a single 489.75pt shock bar => outsized-shock chop, not clean trend; streak_imbal=0, trap_rate_10=0.1. No red_folder today (calendar events were 03-21), so not a calendar-event day and the v0.6 event-day 'don't hide' caution does not bind here. Carry-forward: (1) analogs decide book + trade/no-trade when they conflict with the tape read; (2) only override analogs on a cited feature making today materially different from cohort; (3) reserve 0.0 for affirmative untradeable evidence (both-red>=0.6 w/ both books red, or directionless outsized overnight shock) - otherwise use 0.25; (4) event/red-folder days: arm small, never auto-flat."
1.0,ff94d3a77570,2026-03-24,balance,neutral,[],True,0.0,medium,"Analogs give the affirmative no-trade signal: share_both_books_red=0.6, mean_pl_if_rotation=-123 and mean_pl_if_momentum=-190 both negative, FLAT best in 10/15 (majority_action=FLAT). Tape offers no offset: day_type=balanced, directional_streak_days=1, price mid-window - neither book has a directional read. Flash Services PMI (red_folder_today=1) is today, but the stand-down rests on the both-red cohort, not the calendar.","['analog_block.share_both_books_red=0.6', 'analog_block.mean_pl_if_rotation=-123', 'analog_block.mean_pl_if_momentum=-190', 'analog_block.best_action_counts.FLAT=10', 'analog_block.majority_action=FLAT', 'regime_vector.day_type=balanced', 'trailing_stats.directional_streak_days=1', 'regime_vector.red_folder_today=1']","No inherited notes (fresh-eyes). 2026-03-24: STAND-DOWN driven by the analog block, not the calendar. The both-red cohort rule fired cleanly - share_both_books_red=0.6 (meets ~0.6), both book means negative (rot -123, mom -190), FLAT the modal outcome 10/15. This is the v0.6-sanctioned affirmative no-trade, distinct from an event-day flinch. Tape context: balanced day_type, streak_imbal=1, price mid-window (off-high 3.3%/off-low 2.6%), trap_rate_10=0.1, no war structure, no persistent one-way. Overnight gap -17, net -34, range 314; but shock_bars count=38 (largest 489.75 on 03-23) shows a jumpy, chop-prone tape - consistent with a cohort that pays neither book. Carry-forward discipline: on future balanced days with a both-red analog cohort, stand down even if the calendar is quiet; do NOT stand down when only a red folder (no both-red cohort) drives the doubt - that is a 0.25 reduced-arm day. Reserve 0.0 for cohorts like today where both book means are negative and FLAT is the majority action; use 0.25 for merely-mixed cohorts where one book is mildly positive."
1.0,ff94d3a77570,2026-03-25,balance,neutral,['reversion'],False,0.25,low,"No streak (streak_imbal=0, directional_streak_days=1), low trap_rate_10=0.1, mixed two-sided trailing nets = rotational balance, not war despite a big gap. Analogs favor rotation (mean_pl_if_rotation=-93) over momentum (mean_pl_if_momentum=-243), so arm the reversion book, not continuation. share_both_books_red=0.47 with both means negative and majority_action=FLAT is a mediocre cohort, NOT the >=0.6 both-red that licenses stand-down. red_folder_today=0 (Trump 19:20 is post-close). Doubt, not conviction: 0.25 reduced-arm, not flat.","['regime_vector.streak_imbal=0', 'trailing_stats.directional_streak_days=1', 'regime_vector.trap_rate_10=0.1', 'analog_block.majority_action=FLAT', 'analog_block.share_both_books_red=0.47', 'analog_block.mean_pl_if_rotation=-93', 'analog_block.mean_pl_if_momentum=-243', 'regime_vector.red_folder_today=0']","Fresh-eyes read (no inherited notes). 2026-03-25: imbalanced-LOOKING tape (imbal_share_10=0.7, gap_open 113.25) but the internals say rotational balance, not war: streak_imbal=0, directional_streak_days=1, trap_rate_10=0.1, and trailing nets alternate sign (+498/-415/-5/-413/+157...). net_5d/10d are negative but that is chop inside a contained range, not a persistent one-way risk regime. Book selection driven by analogs, not narrative: majority_action=FLAT and BOTH books mean-negative, but rotation (-93) clearly beats momentum (-243), so if we arm anything it is the reversion/rotation book; momentum/continuation is the analog loser here. Stand-down test: share_both_books_red=0.47 is moderate, below the ~0.6 that would license going flat, so a real no-trade is NOT justified. Calendar: only Trump 19:20 ET (medium, post-close) and red_folder_today=0 -> no session event pressure; not event_risk. Shock log count=40 largest 489.75 is dated 03-23 (two days stale), not a fresh overnight shock. Net verdict: 0.25 reduced-arm reversion, neutral bias, low confidence -- capture something on a directional day without over-committing to a cohort that pays neither book well. WATCH: if a future cohort shows share_both_books_red>=0.6 with both means negative, escalate to stand-down; if momentum mean flips clearly positive, revisit continuation."
1.0,ff94d3a77570,2026-03-26,event_risk,short,['continuation'],False,0.25,medium,"Directional-down setup: overnight gap -266 (gap_open_pts=-276), price pct_off_window_low=1.385, imbal_share_10=0.7 -> tape leans continuation-short. red_folder_today=1 (Unemployment Claims high, 08:30) makes this an event day: timing/size modifier, not a stand-down. Analog cohort majority FLAT but share_both_books_red=0.47 (<0.6, no both-red license) and mean_pl_if_momentum=24 > mean_pl_if_rotation=-36 -> momentum is the paying book. Arm momentum small: 0.25 reduced-arm, short/continuation, engine holds through the release.","['regime_vector.red_folder_today=1', 'overnight.gap_vs_prior_close_pts=-266.0', 'regime_vector.imbal_share_10=0.7', 'trailing_stats.pct_off_window_low=1.385', 'analog_block.share_both_books_red=0.47', 'analog_block.mean_pl_if_momentum=24', 'analog_block.mean_pl_if_rotation=-36', 'analog_block.majority_action=FLAT']","NO inherited notes (fresh-eyes). 2026-03-26: event-day (Unemployment Claims high 08:30, red_folder_today=1) over a directional-down tape - big down overnight gap (gap_vs_prior_close=-266, gap_open=-276), price near 20d low (pct_off_window_low=1.385), imbal_share_10/20=0.7/0.65. But streak modest (directional_streak_days=2, streak_imbal=1) and net_5d flat (+11.75) vs net_10d=-469.75, so not a clean war-continuation. Analog cohort (k=15): majority FLAT (8/15) but NOT both-red (share=0.47<0.6), momentum mildly pays (+24) vs rotation (-36) -> momentum/continuation is the better book. Per v0.6: event alone is never a stand-down; mixed cohort without both-red license = 0.25 reduced-arm, not 0.0. Armed momentum small, short with the gap; engine holds entries through the 08:30 claims and 10:00 sentiment releases. Watch: trap_rate_10=0.1 is low so no gap-and-fade evidence yet, but if post-claims tape reverses the down gap, drop continuation. Carry forward: on down-gap + high-imbal + event mornings, default to the analog paying book, size for release uncertainty, do not hide the day."
1.0,ff94d3a77570,2026-03-27,war,short,['continuation'],False,0.5,medium,"Down-trend war: 3-day streak, net_5d -534.75, price 0.42% off window low, imbal_share_10 0.8, overnight gap -158 extends the slide -> continuation/short. Analogs decide the book: momentum mean +52 vs rotation -49, so reversion excluded. But share_both_books_red 0.4 and majority FLAT flag real chop and the momentum edge is thin, so de-risk to 0.5, not full. Only event today is a 17:30 Trump speech (red_folder 0) — no stand-down license.","['trailing_stats.directional_streak_days=3', 'trailing_stats.net_5d_pts=-534.75', 'trailing_stats.pct_off_window_low=-0.418', 'regime_vector.imbal_share_10=0.8', 'overnight.gap_vs_prior_close_pts=-158.0', 'analog_block.mean_pl_if_momentum=52', 'analog_block.mean_pl_if_rotation=-49', 'analog_block.share_both_books_red=0.4']","Fresh-eyes brief, no inherited notes. 2026-03-27 read as WAR (directional down): 3-day down streak, net_5d -534.75 / net_10d -655.25, price pinned near window low (pct_off_window_low -0.418), imbal_share_10 0.8 / _20 0.7, day_type imbalanced, overnight gap -158 / open gap -232 extends the decline. Book selection driven by analogs not narrative: momentum cohort mean +52 positive vs rotation -49 negative -> arm the momentum/continuation book short; reversion left out on that rotation-negative evidence plus a one-way falling tape. Sizing: NOT stand-down — share_both_books_red only 0.4 (<0.6) so no untradeable license; but majority_action FLAT (8/15) and a thin +52 momentum mean say do not full-size. Settled on 0.5 de-risked, medium confidence. Today's only event is a 17:30 ET medium Trump speech, red_folder_today 0 — a late timing/size non-factor pre-close, never a reason to hide. Watch forward: if trailing sessions show counter-trend bounces failing intraday, keep reversion excluded; if the streak breaks and price lifts off the low with imbal_share falling, revert toward balance and re-permit reversion."
1.0,ff94d3a77570,2026-03-30,event_risk,short,"['reversion', 'continuation']",False,0.25,low,"Two high-impact releases this morning (red_folder_today=2: JOLTS 10:00, Powell 10:30) = event_risk, a timing/size modifier not a stand-down. Analogs forbid hiding: share_both_books_red=0.33 (not high) = no both-red license; momentum less-bad than rotation (mean_pl_if_momentum=-73 vs -108) -> arm continuation. Tape is a 4-day down streak (directional_streak_days=4, net_5d=-689) with price at window low (pct_off_window_low=0.97) -> short bias. Counter-trend gap +203.5 keeps size 0.25 into the release.","['regime_vector.red_folder_today=2', 'calendar=JOLTS high 10:00 + FOMC Powell high 10:30 today', 'analog_block.share_both_books_red=0.33', 'analog_block.mean_pl_if_momentum=-73', 'analog_block.mean_pl_if_rotation=-108', 'trailing_stats.directional_streak_days=4', 'trailing_stats.net_5d_pts=-689.0 / pct_off_window_low=0.97', 'overnight.gap_vs_prior_close_pts=203.5']","2026-03-30 (fresh eyes, no inherited notes). event_risk day: JOLTS 10:00 + Powell 10:30 both high-impact — engine holds entries until after release, so armed small (0.25) rather than flat; a calendar label alone never licenses stand-down (v0.6). Analog cohort (k=15) mixed: majority_action FLAT (7/5/3) but share_both_books_red only 0.33 — no affirmative both-red stand-down signal, so 0.25 reduced-arm not 0.0. Momentum book historically less-bad than rotation here (-73 vs -108, both negative), so armed continuation, biased short with the 4-day down streak (net_5d -689, net_10d -993, price at window low 0.97). Caveat carried forward: overnight gapped UP +203.5 against that downtrend into the events — a counter-trend gap, the source of residual uncertainty holding size at 0.25. If post-release tape rejects the gap and resumes lower, continuation-short is confirmed; if it holds above the gap, the down-streak read is stale. trap_rate_10 low (0.1) with no failing-bounce evidence -> both structures permitted. Watch: 25 trailing shock bars (largest 207.5 on 03-26) signal an unsettled tape — do not upsize past 0.25 until a book clearly pays."
1.0,ff94d3a77570,2026-03-31,war,neutral,[],True,0.0,medium,"Analog cohort is affirmatively untradeable: share_both_books_red=0.6 with BOTH books' mean P&L negative (rotation -124, momentum -239) and majority_action=FLAT (9/15). No book has paid in days like today, so neither arms with conviction. Tape is a 5-day down streak (net_5d=-1270.25) into an ISM/CB event morning (red_folder_today=1) — a war-regime pin, but the retrieval licenses stand-down on evidence beyond the calendar, not on the date itself. This is the cited both-red license for 0.0, not mere event-day doubt.","['analog_block.share_both_books_red=0.6', 'analog_block.mean_pl_if_rotation=-124', 'analog_block.mean_pl_if_momentum=-239', 'analog_block.majority_action=FLAT', 'analog_block.best_action_counts.FLAT=9', 'trailing_stats.directional_streak_days=5', 'trailing_stats.net_5d_pts=-1270.25', 'regime_vector.red_folder_today=1']","Fresh-eyes verdict (no inherited notes). 2026-03-31: stood down on affirmative analog evidence, NOT on the calendar. Cohort (k=15): FLAT 9 / ROTATION 4 / MOMENTUM 2, share_both_books_red=0.6, mean_pl rotation -124 & momentum -239 — both negative, so no book to arm with conviction; this is the v0.6 both-red license for 0.0. Conflict I resolved: trailing tape reads war (5-day down streak, net_5d -1270.25, price 1.46% off window low, 18 shock bars) yet day_type=balanced and streak_imbal=0, and overnight gapped +253.75 UP against the trend into ISM(high)+CB(med) 10:00 prints — a countertrend bounce into event risk with no clean directional edge. Under v0.6 I did NOT stand down for the event label alone; the deciding factor was the both-red cohort. Watch-for next time: if a future cohort shows share_both_books_red<0.6 or one book with positive mean, this same tape should be 0.25 reduced-arm, not flat. Overnight gap-up after a persistent selloff is a trap candidate — reversion into the 10:00 release, continuation suspect — reconsider arming the rotation book small if the cohort improves."
1.0,ff94d3a77570,2026-04-01,event_risk,neutral,"['reversion', 'continuation']",False,0.25,low,"red_folder_today=4 (ADP 08:15, Retail Sales 08:30 high-impact) + fresh overnight gap_vs_prior_close=285.5 => event_risk: a size/timing modifier, not a stand-down. Analog cohort NOT both-red (share_both_books_red=0.27); mean_pl_if_rotation=71~=mean_pl_if_momentum=72, majority_action=FLAT — neither book clearly pays. No persistent trend (streak_imbal=0, directional_streak_days=1). Doubt not conviction: arm both structures small at 0.25, neutral bias.","['regime_vector.red_folder_today=4', 'overnight.gap_vs_prior_close_pts=285.5', 'analog_block.share_both_books_red=0.27', 'analog_block.mean_pl_if_rotation=71', 'analog_block.mean_pl_if_momentum=72', 'analog_block.majority_action=FLAT', 'regime_vector.streak_imbal=0', 'trailing_stats.directional_streak_days=1']","Fresh-eyes (no inherited notes). 2026-04-01 Wed: v0.6 event morning — red_folder_today=4, ADP+Retail Sales at 08:15-08:30 pre-open. Engine holds entries past release, so event = size/timing modifier; a folder cluster alone does NOT license stand-down. Tape: 10d net -820 but two-sided whip (03-26/27 ~-1120, then 03-31 +786), overnight gap +285.5. imbal_share 0.60/0.65 elevated yet streak_imbal=0, directional_streak_days=1 => rotational/whippy, NOT persistent war; don't chase one-way. Analogs k=15: FLAT7/ROTATION5/MOMENTUM3, share_both_books_red=0.27 (no both-red license), mean_pl_if_rotation 71 ~= momentum 72 — neither book clearly pays. Mixed cohort + no both-red + unclear direction at a heavy event = textbook 0.25 reduced-arm: arm both structures small, neutral, let post-release tape pick winner rather than forfeit a directional payday. trap_rate_10=0.2 modest, no gap-and-fade => keep continuation; yesterday's bounce held => keep reversion. Next day: if clean one-way streak forms (streak_imbal>=2) shift toward war/continuation with-trend; only a high share_both_books_red cohort licenses a real stand-down."
1.0,ff94d3a77570,2026-04-02,event_risk,neutral,"['reversion', 'continuation']",False,0.25,low,"Event morning (red_folder_today=1, Unemployment Claims high @08:30) with fresh -504.5 overnight gap and 29 shock bars: high uncertainty but the move is directional (net -497), not directionless, so no stand-down license. Analogs favor rotation (mean -1) over momentum (mean -131); share_both_red=0.4 is below the ~0.6 both-red bar, so the cohort is mediocre not no-trade -> 0.25 reduced-arm, prefer the rotation/reversion book. Neutral bias: overnight down but recent sessions bounced (+786,+298).","['regime_vector.red_folder_today=1', 'calendar.Unemployment_Claims=today@08:30(high)', 'overnight.gap_vs_prior_close_pts=-504.5', 'shock_bars.count=29', 'analog_block.mean_pl_if_rotation=-1', 'analog_block.mean_pl_if_momentum=-131', 'analog_block.share_both_books_red=0.4', 'analog_block.majority_action=FLAT']","Fresh-eyes (no inherited notes). 2026-04-02 = event_risk. Drivers: Unemployment Claims (high) today 08:30, just after 08:00 cutoff; overnight gap -504.5 + 29 shock bars = fresh outsized shock, but overnight net -497 shows it is directional (down), not directionless -> does NOT license stand-down under v0.6. Analog cohort (k=15): FLAT7/ROT5/MOM3, mean_pl rot -1 vs mom -131, share_both_red 0.4. Both means negative but 0.4 < ~0.6 both-red bar and rot is ~scratch -> cohort mediocre, not untradeable -> 0.25 reduced-arm, prefer rotation/reversion since momentum has bled in this cohort. Tape: sharp down 03-26/27 (-551/-570) then sharp bounce 03-31/04-01 (+786/+298); streak_imbal 1, dir_streak 2, net5d -120/net10d -108 = chop, not clean one-way war; range_pctl20 0.2, trap_rate 0.2. Kept both structures: no structure-specific exclusion evidence; gap may fade (reversion) or release may extend (continuation). Next run: only a cohort with share_both_red >~0.6 AND both means clearly negative licenses a real stand-down; an event label alone never does. Engine holds entries past the 08:30 release."
1.0,ff94d3a77570,2026-04-03,event_risk,neutral,['continuation'],False,0.25,low,"NFP morning: red_folder_today=3, three high-impact 08:30 prints. Per v0.6 the calendar alone is not stand-down. Analogs exclude rotation (best_action_counts ROTATION=0, mean_pl_if_rotation=-293) and favor momentum (MOMENTUM=4, mean_pl_if_momentum=-45, big upside tail). share_both_books_red=0.6 is borderline, not affirmatively untradeable, so reduced-arm over flat. Direction split: net_5d=+470.75 up vs overnight gap=-68.25 down; neutral, let post-release tape define it. Arm continuation at 0.25.","['regime_vector.red_folder_today=3', 'calendar.today=Non-Farm Employment Change@2026-04-03T08:30 high', 'analog_block.best_action_counts.ROTATION=0', 'analog_block.best_action_counts.MOMENTUM=4', 'analog_block.mean_pl_if_rotation=-293', 'analog_block.mean_pl_if_momentum=-45', 'analog_block.share_both_books_red=0.6', 'trailing_stats.net_5d_pts=470.75']","Fresh brief, no inherited notes. 2026-04-03 Fri = NFP/AHE/Unemployment cluster (red_folder_today=3, three high-impact 08:30 events). Treated as event_risk TIMING/SIZE modifier, not auto-flat (v0.6): engine holds entries until after the 08:30 release. Book selection driven by analogs, not narrative: ROTATION 0/15 wins & mean_pl -293 -> reversion excluded; MOMENTUM 4/15 with large winners (+1900,+645,+455) & mean only -45 -> continuation is the armable book. share_both_books_red=0.6 sits right at the stand-down threshold but momentum's near-flat mean plus fat right tail argues the day is tradeable, so 0.25 reduced-arm rather than 0.0. Tape context: net_5d +470.75 with a 3-day up streak (03-31..04-02) but overnight gaps -68.25 against it; direction unresolved pre-release -> neutral bias. trap_rate_10=0.2 (low), so no strong gap-fade signature excluding continuation. Watch post-print: if continuation fails / gap fades, reconsider next session. Rotation stays off the table on this cohort unless a future briefing feature materially separates the day from its analogs."
1.0,ff94d3a77570,2026-04-06,event_risk,long,"['continuation', 'reversion']",False,0.5,medium,"Gap up (overnight.gap_vs_prior_close_pts=176.75, net_pts=213) into an imbalanced tape (imbal_share_20=0.65): directional, bias long. Analogs favor momentum (mean_pl_if_momentum=212 > mean_pl_if_rotation=54; MOMENTUM 6 vs ROTATION 2), so continuation leads. No stand-down license: share_both_books_red=0.47<0.6 and both red-folders (red_folder_today=2) are afternoon (Trump 13:00, FOMC minutes 14:00) — the engine holds entries through the release. De-risk to 0.5 for event residual and FLAT plurality (best_action_counts.FLAT=7).","['overnight.gap_vs_prior_close_pts=176.75', 'overnight.net_pts=213', 'regime_vector.imbal_share_20=0.65', 'analog_block.mean_pl_if_momentum=212', 'analog_block.mean_pl_if_rotation=54', 'analog_block.share_both_books_red=0.47', 'regime_vector.red_folder_today=2', 'analog_block.best_action_counts.FLAT=7']","Fresh-eyes day, no inherited notes. Read: event_risk with a directional-long lean, not war (streak_imbal=0, directional_streak_days=1 rule out a persistent one-way streak despite the big gap). Calendar dominates but both high-impact prints (Trump 13:00, FOMC minutes 14:00) are afternoon, so the morning tape is a clean gap-up continuation setup; engine mechanically holds through the release, so no flatten. Book selection per analogs: momentum book is the positive earner (mean_pl_if_momentum=212 vs rotation=54, MOMENTUM 6 vs ROTATION 2) — favor continuation over rotation, but reversion kept permitted since nothing structure-specific (trap_rate_10 only 0.2, no gap-and-fade in trailing sessions) argues against fading intraday extremes. Sizing at 0.5 rather than 1.0: FLAT is the plurality outcome (7/15) and afternoon event residual keeps conviction medium; not 0.25 because one book (momentum) clearly pays, not 0.0 because share_both_books_red=0.47 is below the ~0.6 both-red stand-down bar and no fresh directionless overnight shock exists (shock cluster peaked 04-02, not today). Watch for gap-fill/reversal after 13:00-14:00 releases; if post-release tape rejects the gap, favor the reversion side of the permitted set."
1.0,ff94d3a77570,2026-04-07,balance,neutral,"['reversion', 'continuation']",False,0.25,low,"Analog cohort splits evenly (FLAT5/MOM5/ROT5); both books' mean P&L negative (mom -21 > rot -37) and share_both_books_red=0.33 — mixed, NOT both-red, so v0.6 reduced-arm (0.25), not stand-down. Tape reads balance: day_type=balanced, range_pctl_20=0.25, directional_streak_days=1, red_folder_today=0 (only medium durable-goods 08:30). No war/trap structure-exclusion evidence. Momentum is marginally-less-bad majority book, so arm both structures small; neutral bias given no directional edge.","['analog_block.best_action_counts=FLAT5/MOMENTUM5/ROTATION5', 'analog_block.majority_action=MOMENTUM', 'analog_block.mean_pl_if_momentum=-21', 'analog_block.mean_pl_if_rotation=-37', 'analog_block.share_both_books_red=0.33', 'regime_vector.day_type=balanced', 'regime_vector.range_pctl_20=0.25', 'trailing_stats.directional_streak_days=1']","Fresh-eyes day, no inherited notes. 2026-04-07: evenly-split analog cohort (5/5/5) with both books slightly red on the mean is the textbook reduced-arm case — share_both_books_red=0.33 is well below the ~0.6 stand-down bar, so hiding forfeits a possibly-directional day for no affirmative reason. Sized 0.25, momentum book favored (least-negative mean, majority_action). Tape is balance not war: net_10d~0 (20pts), directional_streak_days=1, range_pctl_20=0.25, gap_open only -9.25 despite a -139 overnight gap-vs-close that largely reverted by the open. Watched but did not over-weight: shock_bars count=50 but largest (151pts) was 2026-04-02, stale not fresh. Calendar today is medium-only (Core/Durable Goods 08:30), red_folder_today=0 — not event_risk. Carry-forward rule: an evenly-split cohort with modestly-negative means = 0.25, arm the less-bad book, do not confuse a mediocre cohort with a no-trade. Revisit if a future briefing shows a genuine both-red cluster or a fresh outsized overnight shock at the open."
1.0,ff94d3a77570,2026-04-08,event_risk,neutral,['reversion'],False,0.25,low,"Analogs decide: majority=FLAT (8/15), both books net-negative (rot -106, mom -153), but share_both_books_red=0.53 is under the ~0.6 stand-down bar and the overnight shock is directional (net +695) — doubt, not conviction, so 0.25 reduced-arm not flat. Arm the less-bad rotation book to fade a fresh outsized gap (gap 810, 66 shock bars, largest 387) into pct_off_window_high=-2.728. streak_imbal=0, streak=2 rejects war; red_folder_today=0 = no calendar reason to hide. Permit reversion; continuation suspect on the stretched gap.","['analog_block.share_both_books_red=0.53', 'analog_block.majority_action=FLAT', 'analog_block.mean_pl_if_rotation=-106', 'analog_block.mean_pl_if_momentum=-153', 'overnight.gap_vs_prior_close_pts=810.0', 'shock_bars.count=66', 'trailing_stats.pct_off_window_high=-2.728', 'regime_vector.red_folder_today=0']","[2026-04-08 fresh-eyes; no inherited notes] Setup: imbalanced Wed after a huge overnight move — gap_vs_prior_close 810, overnight range 890, net +695, 66 shock bars (largest 387 @04-07 18:32), range_pctl_20=0.95. Yet the multi-day picture is contained: net_10d=84, directional_streak=2, streak_imbal=0 — a fresh burst, not a war. Price sits near the 20d top (pct_off_window_high -2.728), classic gap-and-fade territory. Analog cohort (k=15) leans no-trade: FLAT 8 / MOM 4 / ROT 3, both mean P&Ls red (rot -106 < mom -153), share_both_books_red 0.53. That 0.53 is under the ~0.6 that would license a clean stand-down, and the shock has a direction, so this is a 0.25 reduced-arm day, not 0.0. Chose rotation (less-negative cohort mean) armed to fade the extended gap; excluded continuation as suspect into the window high with a mean-reverting overnight gap. No red folder today (calendar events were 04-05/06/07, all past cutoff). If tomorrow shows the gap held and a fresh one-way streak builds (streak_imbal rising, net_10d expanding), flip toward war/continuation and drop the fade. If days like this keep bleeding both books (watch share_both_books_red trending >0.6), tighten to a genuine stand-down."
